train_loss,val_loss
28.958534240722656,27.640496725059418
29.422799011071522,27.551081186317536
29.230009098847706,28.146827628813593
29.542613168557484,27.40681816009154
29.25757223367691,27.48627602910421
29.19692228237788,27.618063869246516
28.713912069797516,27.474101974303466
28.93934251864751,27.505696882684546
29.480703830718994,27.557033400937737
29.689828475316364,27.72801479661321
29.65516835451126,27.850273683846716
29.631978432337444,27.468314756830054
29.22280828158061,27.6442372425493
29.169528623421986,27.485510492899333
29.206830720106762,27.462782158909075
29.394087076187134,27.431377502809088
28.99463540315628,27.517052501080983
28.908209184805553,27.724555647516826
29.314565857251484,27.49560101060982
28.60518417755763,27.448214956076747
29.449090619881947,27.57874429082296
29.472670714060467,27.51831771666745
28.606622517108917,27.518599774464068
29.286727507909138,27.481223968138178
30.140669465065002,27.658834549317877
30.04872367779414,27.796656849872637
29.17764727274577,27.515847378466503
29.226352016131084,27.45981067059988
29.348066469033558,27.488700567957867
29.282815198103588,27.626600817025427
29.12505131959915,27.846721993871483
29.675300359725952,28.005384514130743
29.13633660475413,27.82398527214326
29.441515882809956,27.86971664428711
29.074145674705505,27.432373023894897
29.04391098022461,27.577927003423852
29.32357708613078,27.404095569288874
28.893835326035816,27.644895530608764
28.925505181153614,28.208878758441973
29.519120673338573,27.449220772249152
29.134115914503735,27.45513755154897
28.78805724779765,27.416048210787487
28.915936430295307,27.59085967741817
28.993451952934265,27.61189164311053
29.028240342934925,27.4592892520399
28.69289743900299,27.37178267053811
29.421703735987347,27.44917782243476
29.557629585266113,27.41769331047334
29.289624710877735,27.395221526364246
29.292111039161682,27.37873622021043
28.889940122763317,27.41439582640866
29.695693731307983,27.408919093120527
28.863722324371338,27.643246983907307
29.41724991798401,27.665326313800122
29.038418928782146,27.893581022699195
28.922330220540363,27.692450626786933
29.147645076115925,27.60403708952019
29.87542090813319,27.47943806935506
28.949318210283916,27.478163156164698
29.489503105481464,27.56547461360334
29.50954149166743,27.479929843580866
29.782275994618733,27.58872041357569
28.955758651097614,27.397241477506707
29.310670971870422,27.41385069238134
29.04108117024104,27.42063738351845
29.549545168876648,27.471101439142803
29.003303984800976,27.38277210097715
29.808838208516438,27.349426706153228
29.44096706310908,27.52816767864917
29.139932334423065,27.52201815685594
28.937312523523968,27.444222277905567
29.433388392130535,27.52498279709414
29.16657433907191,27.471588847148848
29.670328319072723,27.591150904276287
29.15522114435832,27.900023012276154
28.77942858139674,27.351487056318536
29.026244004567463,27.40413962214826
28.857911149660747,27.373811308159887
29.476688861846924,27.393001556396484
28.761082609494526,27.536208853664167
28.80341100692749,27.419924127050194
29.534271975358326,27.605884322200914
29.5000035961469,27.848620908806122
29.024897277355194,27.521151829914874
29.16567490498225,27.79981489066618
29.877367834250133,27.417734444859516
29.243943830331165,27.43554414036762
29.727018694082897,27.37122643712055
28.926732301712036,27.397813406335302
29.288388629754383,27.54160168659256
29.432620624701183,27.559635621955596
29.67282396554947,27.418806811413134
29.06822141011556,27.373353636408428
29.12153971195221,27.52578687093344
29.240718722343445,27.699857344110328
29.26388563712438,27.393664417496648
28.83376274506251,27.515744703361786
28.949880838394165,27.61664923702378
28.982168594996136,27.47454197435494
29.285597781340282,27.625567378768
28.87353350718816,27.47799678021167
28.885364413261414,27.61307704879577
29.18547248840332,27.549099979630437
29.185911615689594,27.442347951682216
29.26244517167409,27.38932101697807
29.239022811253864,27.653907867799322
29.753071049849193,27.64716516058129
29.853185574213665,27.42005764145449
28.71031840642293,27.421614658401673
29.27655380964279,27.510224813438324
29.224702616532642,27.407120210578643
29.26859090725581,27.37458031436047
29.730181594689686,27.582679863435676
29.76753795146942,27.449177224952056
28.767735699812572,27.785623918096704
28.73938622077306,27.397069816129754
29.431721190611523,27.598503227693488
28.395796318848927,27.548740984445594
28.51832107702891,27.836243066443018
29.112903873125713,27.403822611613446
28.555129329363506,27.601757509162628
29.13783597946167,27.351930250604468
29.075754920641582,27.435559674917933
28.918181161085766,27.47133186064571
29.52745662132899,27.678941818604986
29.85330367088318,27.5339790941721
29.568143387635548,27.46739084174834
28.98032957315445,27.447131880794664
29.553379674752552,27.422167421823524
29.51117569208145,27.43490924605404
29.06763497988383,27.518489791686278
28.869810938835144,27.35549745214991
29.452279269695282,27.429625568619695
28.65334153175354,27.661369553531507
29.18768544991811,27.506658806858294
29.496085822582245,27.407567403402673
29.32550738255183,27.357295645288673
29.347935716311138,27.531999312251447
29.62359841664632,27.43645019990852
29.392473379770916,27.373860416642156
29.348816792170208,27.464826354061266
28.923650642236073,27.45266560474074
28.902920126914978,27.46927491153579
29.59539802869161,27.4175584172628
29.19792954126994,27.542341347200324
29.307951072851818,27.832276976252178
29.467843035856884,27.44159817982869
29.39004494746526,27.42124683885689
28.800888140996296,27.44564925044416
29.23169869184494,27.396951537534417
29.497147222359974,27.45759883558894
29.078079223632812,27.43747488274632
30.40775239467621,27.42660965976945
29.13767910003662,27.587828992361047
29.537344992160797,27.42787804661027
29.323701838652294,27.482369756124104
28.794204751650494,27.638424769941583
28.588837842146557,27.548694403774768
29.366393228371937,27.524790200842432
28.749035477638245,27.355720657900154
29.277233759562176,27.517163127301686
29.196595350901287,27.3516272579331
29.295230269432068,27.477712056722986
29.005111912886303,27.37009305839079
29.3203688065211,27.78171026850321
29.32460429271062,28.368270161640215
29.39976332585017,27.735200881958008
29.29497190316518,27.45012076504259
28.905391812324524,27.723090321184642
28.64164133866628,27.863126134297932
28.77089238166809,27.39535432838532
29.09387195110321,27.360068355698182
29.55069961150487,27.45221324139331
29.48638693491618,27.538605701492493
28.82575496037801,27.516765088920135
28.63223252693812,27.57862467938159
28.84256778160731,27.530268588698053
28.965369721253712,27.506089107099786
28.874722520510357,27.503514737967986
29.041963974634807,27.381716716720398
28.923145016034443,27.794055892760497
28.9911611477534,27.4494124722768
28.908065577348072,27.50002428996994
28.728928645451862,27.77092520012913
28.989335974057514,27.38821358278573
29.239385684331257,27.470699999705854
28.98142373561859,27.449762872902745
29.54481879870097,27.45349144073854
29.533429940541584,27.71681797073548
28.82448039452235,27.67640049486275
29.062738676865894,27.58028264792569
29.39244854450226,27.381862088858362
28.959510544935863,27.384589252701726
29.13447618484497,27.452739807496588
28.951392749945324,27.375944895916675
29.293079137802124,27.53658706021596
29.086567918459576,27.4433496314359
28.72695328791936,27.449066736611975
28.861756404240925,27.367777422250036
29.469462394714355,27.660791833716704
28.870018939177196,27.9060012633542
28.741884132226307,27.656641282230975
28.900960564613342,27.38934169907168
29.562126596768696,27.774839447205323
29.08722112576167,27.4607071244573
28.892005721728008,27.85171729398061
29.5317808787028,27.416805703955962
29.352395514647167,27.59945416737752
29.647674719492596,27.438440667577538
28.96052171786626,27.36187050141484
29.070229073365528,27.3990667641881
29.40978580713272,27.749011166124458
29.27065102259318,27.493788822587714
30.24673734108607,27.438337394990118
29.075466076533,27.47824673480298
29.097695271174114,27.484660366931593
29.17440007130305,27.944353953901544
29.202016174793243,27.395901553602105
29.187450687090557,27.65968761673893
29.266606132189434,27.377729438873658
28.844449917475384,27.52987852441259
29.41400357087453,27.47228470767837
28.712101578712463,27.597934676940184
28.95085334777832,27.64993265450719
29.207468767960865,27.53350009688412
29.602941930294037,27.592766543468798
29.33194003502528,27.382876637470293
29.846272071202595,27.45844813427293
28.566881159941357,27.725069298801653
29.489629010359447,27.48197049979704
29.01312881708145,27.344915481935065
29.20690671602885,27.472406594150037
29.133786181608837,27.440823612442937
29.13454129298528,27.902039240641766
29.06262105703354,27.445351083594634
29.195425470670063,27.466838905610235
29.03293687105179,27.464401291077394
28.52825387318929,27.437593896704985
29.853931685288746,27.51254047255918
29.447141190369923,27.585343464311347
28.932959775129955,27.926885650818605
29.43149067958196,27.38559084053499
28.755053619543713,27.88332403711526
29.254533648490906,27.480125657047132
29.123431265354156,27.389342020793134
28.570193966229755,27.824506001300122
28.62920739253362,27.404279593961785
29.344224254290264,27.757115904107152
28.996496657530468,27.463410159191454
29.120448033014934,27.48278723567365
29.346751590569813,28.216863609222045
29.27140035231908,27.48171719011054
29.236891448497772,27.4509357544313
29.329292873541515,27.85710518618664
28.85770473877589,27.41823874324201
29.503780861695606,27.494877872696843
28.722665429115295,27.360270075051183
29.830707907676697,28.476944682109785
28.848783671855927,27.909754213080348
29.372993012269337,27.947385902864387
28.81296694278717,27.37771110075066
29.454595585664112,27.499035961656684
29.571179687976837,27.493556654596905
29.252012411753338,27.58204632494823
29.471398174762726,27.412783151649567
29.138475954532623,27.400736383644933
29.00266655286153,27.52280083621841
28.83566329876582,27.917770270841668
28.862281997998554,27.556575154683674
29.352114995320637,27.37269229199513
